YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED
2023,6,8,4,6/8/2023 0:00,DL,N3772H,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1120,1116,-4,0,0,18,1134,1402,7,1411,1409,-2,0,0,0
2023,6,18,7,6/18/2023 0:00,AA,N876NN,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,1940,2152,132,132,1,14,2206,2311,6,2104,2317,133,133,1,0
2023,6,11,7,6/11/2023 0:00,AA,N723UW,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1837,1833,-4,0,0,12,1845,1926,5,1951,1931,-20,0,0,0
2023,6,15,4,6/15/2023 0:00,AA,N662AW,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11540,1154005,30615,ELP,"El Paso, TX",TX,Texas,1113,1118,5,5,0,17,1135,1153,4,1157,1157,0,0,0,0
2023,6,23,5,6/23/2023 0:00,WN,N498WN,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12954,1295407,32575,LGB,"Long Beach, CA",CA,California,1845,2004,79,79,1,11,2015,2124,3,2005,2127,82,82,1,0
2023,6,9,5,6/9/2023 0:00,NK,N963NK,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2225,2236,11,11,0,24,2300,2348,8,2353,2356,3,3,0,0
2023,6,22,4,6/22/2023 0:00,AS,N937AK,12478,1247805,31703,JFK,"New York, NY",NY,New York,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,930,925,-5,0,0,38,1003,1210,12,1247,1222,-25,0,0,0
2023,6,28,3,6/28/2023 0:00,WN,N7731A,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,2140,2224,44,44,1,11,2235,2333,21,2305,2354,49,49,1,0
2023,6,17,6,6/17/2023 0:00,AA,N159AN,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,835,839,4,4,0,39,918,1238,15,1240,1253,13,13,0,0
2023,6,22,4,6/22/2023 0:00,G4,257NV,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1214,1205,-9,0,0,21,1226,1457,6,1500,1503,3,3,0,0
2023,6,21,3,6/21/2023 0:00,WN,N7886A,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,610,608,-2,0,0,13,621,810,8,825,818,-7,0,0,0
2023,6,18,7,6/18/2023 0:00,WN,N8661A,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,700,659,-1,0,0,16,715,838,13,850,851,1,1,0,0
2023,6,25,7,6/25/2023 0:00,WN,N7868K,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,2155,2242,47,47,1,8,2250,34,4,5,38,33,33,1,0
2023,6,23,5,6/23/2023 0:00,DL,N377DA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,710,708,-2,0,0,14,722,918,4,940,922,-18,0,0,0
2023,6,24,6,6/24/2023 0:00,AA,N703UW,10581,1058102,30581,BGR,"Bangor, ME",ME,Maine,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1254,1251,-3,0,0,13,1304,1427,6,1438,1433,-5,0,0,0
2023,6,27,2,6/27/2023 0:00,WN,N769SW,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1220,1214,-6,0,0,11,1225,1415,6,1425,1421,-4,0,0,0
2023,6,21,3,6/21/2023 0:00,DL,N950AT,10431,1043106,30431,AVL,"Asheville, NC",NC,North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1550,1551,1,1,0,17,1608,1645,5,1652,1650,-2,0,0,0
2023,6,11,7,6/11/2023 0:00,WN,N8826Q,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,1845,1848,3,3,0,11,1859,15,5,2055,20,,,,0
2023,6,27,2,6/27/2023 0:00,DL,N390DA,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,12278,1227805,30928,ICT,"Wichita, KS",KS,Kansas,2156,2212,16,16,1,21,2233,2315,5,2309,2320,11,11,0,0
2023,6,9,5,6/9/2023 0:00,OO,N939SW,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,California,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,2007,1952,-15,0,0,16,2008,2050,4,2115,2054,-21,0,0,0
2023,6,21,3,6/21/2023 0:00,B6,N709JB,12953,1295304,31703,LGA,"New York, NY",NY,New York,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1330,1409,39,39,1,19,1428,1655,4,1647,1659,12,12,0,0
2023,6,2,5,6/2/2023 0:00,YX,N118HQ,12953,1295304,31703,LGA,"New York, NY",NY,New York,13931,1393102,33667,ORF,"Norfolk, VA",VA,Virginia,2110,2314,124,124,1,16,2330,21,4,2243,25,102,102,1,0
2023,6,16,5,6/16/2023 0:00,DL,N998AT,12945,1294503,32945,LEX,"Lexington, KY",KY,Kentucky,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1740,1738,-2,0,0,9,1747,1844,7,1905,1851,-14,0,0,0
2023,6,8,4,6/8/2023 0:00,AS,N525AS,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1640,1655,15,15,1,29,1724,1944,5,2020,1949,-31,0,0,0
2023,6,2,5,6/2/2023 0:00,OO,N959SW,12156,1215605,32156,HLN,"Helena, MT",MT,Montana,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1420,1414,-6,0,0,24,1438,1612,9,1609,1621,12,12,0,0
2023,6,11,7,6/11/2023 0:00,AA,N113AN,12478,1247805,31703,JFK,"New York, NY",NY,New York,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1130,1123,-7,0,0,26,1149,1418,26,1443,1444,1,1,0,0
2023,6,29,4,6/29/2023 0:00,AA,N122US,14576,1457607,34576,ROC,"Rochester, NY",NY,New York,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,610,607,-3,0,0,10,617,746,14,803,800,-3,0,0,0
2023,6,15,4,6/15/2023 0:00,YX,N743YX,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,800,758,-2,0,0,13,811,908,9,932,917,-15,0,0,0
2023,6,30,5,6/30/2023 0:00,UA,N878UA,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1203,1412,129,129,1,9,1421,1510,9,1323,1519,116,116,1,0
2023,6,21,3,6/21/2023 0:00,OH,N533AE,14307,1430706,30721,PVD,"Providence, RI",RI,Rhode Island,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1954,1945,-9,0,0,9,1954,2103,1,2130,2104,-26,0,0,0
2023,6,28,3,6/28/2023 0:00,WN,N8674B,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,805,805,0,0,0,7,812,1018,8,1030,1026,-4,0,0,0
2023,6,10,6,6/10/2023 0:00,WN,N7850B,11540,1154005,30615,ELP,"El Paso, TX",TX,Texas,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,550,601,11,11,0,15,616,612,6,610,618,8,8,0,0
2023,6,8,4,6/8/2023 0:00,DL,N707TW,12478,1247805,31703,JFK,"New York, NY",NY,New York,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1920,1935,15,15,1,22,1957,2219,7,2319,2226,-53,0,0,0
2023,6,11,7,6/11/2023 0:00,AA,N440AN,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,724,722,-2,0,0,13,735,914,33,930,947,17,17,1,0
2023,6,26,1,6/26/2023 0:00,B6,N358JB,14321,1432105,34321,PWM,"Portland, ME",ME,Maine,12953,1295304,31703,LGA,"New York, NY",NY,New York,635,623,-12,0,0,20,643,736,5,758,741,-17,0,0,0
2023,6,20,2,6/20/2023 0:00,OO,N192SY,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,920,911,-9,0,0,11,922,1200,7,1212,1207,-5,0,0,0
2023,6,21,3,6/21/2023 0:00,NK,N965NK,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1112,1106,-6,0,0,22,1128,1234,8,1243,1242,-1,0,0,0
2023,6,2,5,6/2/2023 0:00,HA,N479HA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,1900,1902,2,2,0,13,1915,1937,6,1941,1943,2,2,0,0
2023,6,1,4,6/1/2023 0:00,DL,N6715C,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,12478,1247805,31703,JFK,"New York, NY",NY,New York,1555,1549,-6,0,0,20,1609,1938,50,2013,2028,15,15,1,0
2023,6,15,4,6/15/2023 0:00,F9,N336FR,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,1424,1445,21,21,1,15,1500,1558,24,1552,1622,30,30,1,0
2023,6,28,3,6/28/2023 0:00,WN,N7742B,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,2010,2013,3,3,0,9,2022,2153,5,2200,2158,-2,0,0,0
2023,6,10,6,6/10/2023 0:00,AA,N9026C,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,2012,2005,-7,0,0,11,2016,2122,11,2139,2133,-6,0,0,0
2023,6,15,4,6/15/2023 0:00,DL,N806DN,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1310,1304,-6,0,0,11,1315,2040,7,2056,2047,-9,0,0,0
2023,6,28,3,6/28/2023 0:00,DL,N369NW,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,2115,2110,-5,0,0,16,2126,17,17,35,34,-1,0,0,0
2023,6,1,4,6/1/2023 0:00,DL,N327NB,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,2110,2106,-4,0,0,15,2121,34,4,50,38,-12,0,0,0
2023,6,6,2,6/6/2023 0:00,AA,N668AW,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1200,1154,-6,0,0,15,1209,1308,12,1333,1320,-13,0,0,0
2023,6,25,7,6/25/2023 0:00,DL,N116DU,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,939,926,-13,0,0,15,941,1216,14,1244,1230,-14,0,0,0
2023,6,11,7,6/11/2023 0:00,DL,N126DU,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1048,1044,-4,0,0,13,1057,1413,6,1433,1419,-14,0,0,0
2023,6,28,3,6/28/2023 0:00,AS,N976AK,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,2145,2141,-4,0,0,19,2200,2334,4,2359,2338,-21,0,0,0
2023,6,17,6,6/17/2023 0:00,MQ,N287NN,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,10431,1043106,30431,AVL,"Asheville, NC",NC,North Carolina,1459,1619,80,80,1,93,1752,1941,3,1659,1944,165,165,1,0
2023,6,11,7,6/11/2023 0:00,AS,N238AK,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,13891,1389101,32575,ONT,"Ontario, CA",CA,California,1525,1518,-7,0,0,14,1532,1731,7,1743,1738,-5,0,0,0
2023,6,4,7,6/4/2023 0:00,WN,N484WN,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,2220,2225,5,5,0,9,2234,2311,3,2315,2314,-1,0,0,0
2023,6,28,3,6/28/2023 0:00,DL,N669DN,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1000,952,-8,0,0,21,1013,1115,7,1130,1122,-8,0,0,0
2023,6,5,1,6/5/2023 0:00,DL,N393DN,12478,1247805,31703,JFK,"New York, NY",NY,New York,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1740,2107,207,207,1,36,2143,2353,4,2117,2357,160,160,1,0
2023,6,30,5,6/30/2023 0:00,NK,N672NK,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1206,1204,-2,0,0,16,1220,1401,7,1422,1408,-14,0,0,0
2023,6,25,7,6/25/2023 0:00,WN,N203WN,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1330,1349,19,19,1,9,1358,1621,4,1625,1625,0,0,0,0
2023,6,27,2,6/27/2023 0:00,OH,N595NN,14321,1432105,34321,PWM,"Portland, ME",ME,Maine,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1211,1206,-5,0,0,13,1219,1351,11,1403,1402,-1,0,0,0
2023,6,6,2,6/6/2023 0:00,DL,N810DN,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1035,1032,-3,0,0,11,1043,1603,4,1625,1607,-18,0,0,0
2023,6,9,5,6/9/2023 0:00,DL,N385DZ,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,12953,1295304,31703,LGA,"New York, NY",NY,New York,1959,2034,35,35,1,23,2057,2316,9,2308,2325,17,17,1,0
2023,6,29,4,6/29/2023 0:00,DL,N985AT,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11267,1126702,31267,DAY,"Dayton, OH",OH,Ohio,1236,1232,-4,0,0,11,1243,1353,6,1408,1359,-9,0,0,0
2023,6,16,5,6/16/2023 0:00,WN,N769SW,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,830,829,-1,0,0,12,841,1214,4,1235,1218,-17,0,0,0
2023,6,2,5,6/2/2023 0:00,AS,N973AK,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,815,805,-10,0,0,22,827,1710,4,1715,1714,-1,0,0,0
2023,6,6,2,6/6/2023 0:00,UA,N37422,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,659,705,6,6,0,24,729,934,7,941,941,0,0,0,0
2023,6,13,2,6/13/2023 0:00,AS,N954AK,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1305,1301,-4,0,0,29,1330,1554,12,1602,1606,4,4,0,0
2023,6,22,4,6/22/2023 0:00,WN,N8534Z,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1945,2056,71,71,1,11,2107,2316,7,2210,2323,73,73,1,0
2023,6,20,2,6/20/2023 0:00,AA,N578UW,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1920,2150,150,150,1,12,2202,2304,6,2110,2310,120,120,1,0
2023,6,14,3,6/14/2023 0:00,HA,N476HA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1530,1559,29,29,1,12,1611,1638,5,1621,1643,22,22,1,0
2023,6,19,1,6/19/2023 0:00,OH,N507AE,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,13277,1327702,33277,MGM,"Montgomery, AL",AL,Alabama,1640,,,,,,,,,1747,,,,,1
2023,6,12,1,6/12/2023 0:00,G4,277NV,15412,1541206,35412,TYS,"Knoxville, TN",TN,Tennessee,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,1253,1248,-5,0,0,9,1257,1311,7,1323,1318,-5,0,0,0
2023,6,18,7,6/18/2023 0:00,OH,N525AE,14307,1430706,30721,PVD,"Providence, RI",RI,Rhode Island,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1408,1414,6,6,0,9,1423,1528,7,1544,1535,-9,0,0,0
2023,6,30,5,6/30/2023 0:00,OO,N510SY,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1045,1038,-7,0,0,27,1105,1316,10,1334,1326,-8,0,0,0
2023,6,16,5,6/16/2023 0:00,AS,N402AS,14679,1467903,33570,SAN,"San Diego, CA",CA,California,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,935,958,23,23,1,17,1015,1223,3,1225,1226,1,1,0,0
2023,6,2,5,6/2/2023 0:00,AA,N868NN,13871,1387102,33316,OMA,"Omaha, NE",NE,Nebraska,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,600,554,-6,0,0,19,613,725,21,736,746,10,10,0,0
2023,6,9,5,6/9/2023 0:00,AA,N897NN,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,635,637,2,2,0,13,650,816,10,826,826,0,0,0,0
2023,6,10,6,6/10/2023 0:00,DL,N508DA,12478,1247805,31703,JFK,"New York, NY",NY,New York,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1640,1643,3,3,0,29,1712,1921,5,2000,1926,-34,0,0,0
2023,6,7,3,6/7/2023 0:00,WN,N8715Q,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1155,1157,2,2,0,14,1211,1411,3,1415,1414,-1,0,0,0
2023,6,1,4,6/1/2023 0:00,UA,N435UA,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1543,1601,18,18,1,73,1714,1906,7,1759,1913,74,74,1,0
2023,6,7,3,6/7/2023 0:00,WN,N8650F,13796,1379610,32457,OAK,"Oakland, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1215,1215,0,0,0,15,1230,1339,15,1340,1354,14,14,0,0
2023,6,9,5,6/9/2023 0:00,UA,N419UA,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1605,1620,15,15,1,12,1632,1745,3,1756,1748,-8,0,0,0
2023,6,8,4,6/8/2023 0:00,9E,N390CA,10208,1020803,30208,AGS,"Augusta, GA",GA,Georgia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1020,1015,-5,0,0,9,1024,1055,9,1127,1104,-23,0,0,0
2023,6,14,3,6/14/2023 0:00,WN,N492WN,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,1005,1006,1,1,0,19,1025,1137,4,1140,1141,1,1,0,0
2023,6,19,1,6/19/2023 0:00,YX,N213JQ,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1625,1618,-7,0,0,13,1631,1703,20,1735,1723,-12,0,0,0
2023,6,7,3,6/7/2023 0:00,HA,N492HA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12982,1298202,32982,LIH,"Lihue, HI",HI,Hawaii,740,730,-10,0,0,12,742,804,6,819,810,-9,0,0,0
2023,6,3,6,6/3/2023 0:00,DL,N354NW,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,615,632,17,17,1,21,653,919,6,918,925,7,7,0,0
2023,6,15,4,6/15/2023 0:00,DL,N133DU,12953,1295304,31703,LGA,"New York, NY",NY,New York,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,635,634,-1,0,0,19,653,909,10,925,919,-6,0,0,0
2023,6,30,5,6/30/2023 0:00,OO,N154SY,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1200,1156,-4,0,0,40,1236,1331,15,1333,1346,13,13,0,0
2023,6,24,6,6/24/2023 0:00,NK,N649NK,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,1350,1343,-7,0,0,12,1355,1827,8,1901,1835,-26,0,0,0
2023,6,17,6,6/17/2023 0:00,UA,N61898,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,1123,1121,-2,0,0,12,1133,1250,2,1305,1252,-13,0,0,0
2023,6,13,2,6/13/2023 0:00,UA,N29129,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,2030,2106,36,36,1,12,2118,2341,11,7,2352,-15,0,0,0
2023,6,25,7,6/25/2023 0:00,WN,N415WN,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,1040,1043,3,3,0,16,1059,1348,5,1410,1353,-17,0,0,0
2023,6,26,1,6/26/2023 0:00,YX,N444YX,12478,1247805,31703,JFK,"New York, NY",NY,New York,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,2011,,,,,,,,,2254,,,,,1
2023,6,1,4,6/1/2023 0:00,AA,N126UW,11423,1142308,31423,DSM,"Des Moines, IA",IA,Iowa,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,705,702,-3,0,0,12,714,1009,9,1024,1018,-6,0,0,0
2023,6,18,7,6/18/2023 0:00,AA,N919AN,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,500,1055,355,355,1,14,1109,1311,17,735,1328,353,353,1,0
2023,6,22,4,6/22/2023 0:00,DL,N102DU,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1830,2005,95,95,1,13,2018,2139,10,2034,2149,75,75,1,0
2023,6,27,2,6/27/2023 0:00,WN,N273WN,15370,1537002,34653,TUL,"Tulsa, OK",OK,Oklahoma,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,600,555,-5,0,0,11,606,627,6,645,633,-12,0,0,0
2023,6,27,2,6/27/2023 0:00,WN,N7702A,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,10800,1080003,32575,BUR,"Burbank, CA",CA,California,1225,1230,5,5,0,10,1240,1323,2,1320,1325,5,5,0,0
2023,6,15,4,6/15/2023 0:00,AA,N839NN,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,1029,1026,-3,0,0,31,1057,1406,9,1413,1415,2,2,0,0
2023,6,29,4,6/29/2023 0:00,WN,N952WN,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,California,1120,1114,-6,0,0,7,1121,1235,4,1250,1239,-11,0,0,0
2023,6,21,3,6/21/2023 0:00,WN,N953WN,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,13796,1379610,32457,OAK,"Oakland, CA",CA,California,915,910,-5,0,0,11,921,1027,5,1045,1032,-13,0,0,0
2023,6,19,1,6/19/2023 0:00,WN,N928WN,13796,1379610,32457,OAK,"Oakland, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2000,2000,0,0,0,11,2011,2117,7,2125,2124,-1,0,0,0
2023,6,1,4,6/1/2023 0:00,B6,N998JE,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,600,555,-5,0,0,13,608,852,5,914,857,-17,0,0,0
2023,6,28,3,6/28/2023 0:00,NK,N667NK,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,1055,1348,173,173,1,30,1418,1645,8,1345,1653,188,188,1,0
2023,6,21,3,6/21/2023 0:00,UA,N35271,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1124,1215,51,51,1,16,1231,1524,11,1450,1535,45,45,1,0
2023,6,4,7,6/4/2023 0:00,G4,193NV,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10431,1043106,30431,AVL,"Asheville, NC",NC,North Carolina,1518,1545,27,27,1,14,1559,1735,4,1717,1739,22,22,1,0
2023,6,11,7,6/11/2023 0:00,WN,N8796L,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,915,913,-2,0,0,12,925,1007,3,1015,1010,-5,0,0,0
2023,6,21,3,6/21/2023 0:00,DL,N3769L,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,1145,1139,-6,0,0,11,1150,1154,4,1215,1158,-17,0,0,0
2023,6,20,2,6/20/2023 0:00,AA,N806NN,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,530,524,-6,0,0,18,542,647,4,723,651,-32,0,0,0
